Business Name,Contact Person,Phone Number,Location,Google Rating,Review Count,Profile Claimed?,Google Maps URL,Website URL,Source
Niyatma Resort,,+91 70127 27937,,4.4,1131,Unknown,https://www.google.com/maps/place/Niyatma+Resort/data=!4m10!3m9!1s0x3ba60b697d6d6c9f:0x16f21fdf612bfae5!5m2!4m1!1i2!8m2!3d11.6475353!4d76.1051613!16s%2Fg%2F11fhqkspvn!19sChIJn2xtfWkLpjsR5forYd8f8hY?authuser=0&hl=en&rclk=1,https://www.niyatmaresort.com/,Google Maps
Black Forest Wayanad,,+91 96564 99644,,4.2,663,No,https://www.google.com/maps/place/Black+Forest+Wayanad/data=!4m10!3m9!1s0x3ba5e1266ca1af2f:0x10455dcef3392a1!5m2!4m1!1i2!8m2!3d11.7306224!4d76.141654!16s%2Fg%2F11f60wkj39!19sChIJL6-hbCbhpTsRoZIz79xVBAE?authuser=0&hl=en&rclk=1,https://blackforestwayanad.com/,Google Maps
GReaT trails Wayanad by GRT Hotels,,+91 80 6925 0555,,4.8,1694,Unknown,https://www.google.com/maps/place/GReaT+trails+Wayanad+by+GRT+Hotels/data=!4m10!3m9!1s0x3ba673c13f6d89e1:0x4cc65705f1b9a5b!5m2!4m1!1i2!8m2!3d11.6305099!4d76.0170406!16s%2Fg%2F11qh92f_r3!19sChIJ4YltP8FzpjsRW5obX3BlzAQ?authuser=0&hl=en&rclk=1,http://grthotels.com/wayanad,Google Maps
Hiliya Resort Wayanad,,+91 99466 08800,,4.3,689,Unknown,https://www.google.com/maps/place/Hiliya+Resort+Wayanad/data=!4m10!3m9!1s0x3ba60a76aaaaaaab:0xbbf7099f3cd0d547!5m2!4m1!1i2!8m2!3d11.734639!4d76.142899!16s%2Fg%2F1tdqfxj8!19sChIJq6qqqnYKpjsRR9XQPJ8J97s?authuser=0&hl=en&rclk=1,http://www.hiliyaresort.com/,Google Maps
Cybele Hill Resort,,+91 97441 24835,,4.5,884,Unknown,https://www.google.com/maps/place/Cybele+Hill+Resort/data=!4m10!3m9!1s0x3ba60c88158b4b7d:0x8daf43d3b4e477e4!5m2!4m1!1i2!8m2!3d11.6309347!4d76.1259213!16s%2Fg%2F1td28s37!19sChIJfUuLFYgMpjsR5HfktNNDr40?authuser=0&hl=en&rclk=1,http://wayanadcybelehillresorts.com/,Google Maps
MARYLAND HOLIDAY RESORT WAYANAD BY VOYE HOMES,,+91 70128 85450,,4.9,105,Unknown,https://www.google.com/maps/place/MARYLAND+HOLIDAY+RESORT+WAYANAD+BY+VOYE+HOMES/data=!4m10!3m9!1s0x3ba60b2fcd2bc541:0xf0c2f525d36e7e3d!5m2!4m1!1i2!8m2!3d11.6621148!4d76.1142276!16s%2Fg%2F11yjlzmpzy!19sChIJQcUrzS8LpjsRPX5u0yX1wvA?authuser=0&hl=en&rclk=1,https://voyehomes.com/maryland-holiday-best-resort-in-wayanad-uyk,Google Maps
River Valley Huts Wayanad,,+91 85901 67416,,4.6,70,Unknown,https://www.google.com/maps/place/River+Valley+Huts+Wayanad/data=!4m10!3m9!1s0x3ba5dffcef50b2c1:0xb441e8a70aea1ab1!5m2!4m1!1i2!8m2!3d11.7487936!4d76.0781504!16s%2Fg%2F11frswqchz!19sChIJwbJQ7_zfpTsRsRrqCqfoQbQ?authuser=0&hl=en&rclk=1,http://rivervalleyhuts.com/,Google Maps
Wayal Wayanad Farm Resort,,+91 85930 42865,,4.6,225,Unknown,https://www.google.com/maps/place/Wayal+Wayanad+Farm+Resort/data=!4m10!3m9!1s0x3ba5e16431154223:0x7d58266add964b3!5m2!4m1!1i2!8m2!3d11.731219!4d76.0873007!16s%2Fg%2F11kgch0qyp!19sChIJI0IVMWThpTsRs2TZrWaC1Qc?authuser=0&hl=en&rclk=1,http://wayalwayanadresort.com/,Google Maps
Tusker Inn Forest Lodge,,+91 97454 08283,,4.9,196,Unknown,https://www.google.com/maps/place/Tusker+Inn+Forest+Lodge/data=!4m10!3m9!1s0x3ba5e1eba66b13f3:0xe3c0e68336c20a1d!5m2!4m1!1i2!8m2!3d11.7625437!4d76.1568881!16s%2Fg%2F11s84xnyyy!19sChIJ8xNrpuvhpTsRHQrCNoPmwOM?authuser=0&hl=en&rclk=1,https://tusker-inn-forest-lodge-by-voye-homes.kerala-hotels-resorts.com/en/,Google Maps
Kudajadri Drizzle - Best Wayanad Homestays,,+91 99463 54511,,4.7,965,Unknown,https://www.google.com/maps/place/Kudajadri+Drizzle+-+Best+Wayanad+Homestays/data=!4m10!3m9!1s0x3ba6752bf8e8c185:0x5bf951fa893c48b4!5m2!4m1!1i2!8m2!3d11.6944682!4d76.0925395!16s%2Fg%2F1ptwp6yd6!19sChIJhcHo-Ct1pjsRtEg8ifpR-Vs?authuser=0&hl=en&rclk=1,https://www.kudajadridrizzle.com/?utm_source=google&utm_medium=localbusiness&utm_campaign=visitwebsite,Google Maps
Cozy nest,,+91 62820 11125,,4.5,24,Unknown,https://www.google.com/maps/place/Cozy+nest/data=!4m10!3m9!1s0x3ba675005f31fda1:0x8a90f8db686353a7!5m2!4m1!1i2!8m2!3d11.6606494!4d76.0131101!16s%2Fg%2F11mdlvjld2!19sChIJof0xXwB1pjsRp1NjaNv4kIo?authuser=0&hl=en&rclk=1,https://cozynestwayanad.vercel.app/,Google Maps
Jungle Getaway,,+91 85898 95628,,5.0,20,No,https://www.google.com/maps/place/Jungle+Getaway/data=!4m10!3m9!1s0x3ba5e19d804c7af3:0xa24034a0e3138e88!5m2!4m1!1i2!8m2!3d11.7658505!4d76.1421772!16s%2Fg%2F11txt84wxg!19sChIJ83pMgJ3hpTsRiI4T46A0QKI?authuser=0&hl=en&rclk=1,https://junglegetaway.in/,Google Maps
Green Gates Hotels,,+91 4936 202 001,,4.0,1488,Unknown,https://www.google.com/maps/place/Green+Gates+Hotels/data=!4m10!3m9!1s0x3ba60cad141cb76d:0x4e649d277eabe823!5m2!4m1!1i2!8m2!3d11.62937!4d76.0873288!16s%2Fg%2F1tg7_xm4!19sChIJbbccFK0MpjsRI-irfiedZE4?authuser=0&hl=en&rclk=1,http://www.greengateshotel.com/,Google Maps
JUNGLE VALLEY RESORT WAYANAD,,+91 73565 00397,,4.5,496,Unknown,https://www.google.com/maps/place/JUNGLE+VALLEY+RESORT+WAYANAD/data=!4m10!3m9!1s0x3ba60d97d39b0f01:0x928b215827cd2868!5m2!4m1!1i2!8m2!3d11.5622081!4d76.1122327!16s%2Fg%2F11flbs3fqv!19sChIJAQ-b05cNpjsRaCjNJ1ghi5I?authuser=0&hl=en&rclk=1,http://www.junglevalleyresort.com/,Google Maps
Raindrops Resorts Wayanad,,+91 83019 56119,,4.4,749,Unknown,https://www.google.com/maps/place/Raindrops+Resorts+Wayanad/data=!4m10!3m9!1s0x3ba605db04444c1f:0xadc96d48d5872c4b!5m2!4m1!1i2!8m2!3d11.6404826!4d76.301461!16s%2Fg%2F11g8g0wmf3!19sChIJH0xEBNsFpjsRSyyH1Uhtya0?authuser=0&hl=en&rclk=1,http://raindropsresorts.com/,Google Maps
Wayanad Silverwoods Resorts,,+91 97464 75714,,4.4,3772,Unknown,https://www.google.com/maps/place/Wayanad+Silverwoods+Resorts/data=!4m10!3m9!1s0x3ba676ec03cd83dd:0xf4fe455dbe5b0328!5m2!4m1!1i2!8m2!3d11.6570895!4d75.9676952!16s%2Fg%2F12m9h5pw2!19sChIJ3YPNA-x2pjsRKANbvl1F_vQ?authuser=0&hl=en&rclk=1,https://www.wayanadsilverwoods.com/,Google Maps
Edakkal Hermitage Resort,,+91 98470 01491,,4.1,3333,Unknown,https://www.google.com/maps/place/Edakkal+Hermitage+Resort/data=!4m10!3m9!1s0x3ba60ab7125328bb:0xf3c05bc046f5d398!5m2!4m1!1i2!8m2!3d11.6313121!4d76.2316431!16s%2Fg%2F1tctv_f7!19sChIJuyhTErcKpjsRmNP1RsBbwPM?authuser=0&hl=en&rclk=1,http://edakkal.com/,Google Maps
Iron Bridge Cove,,+91 96059 25000,,4.6,692,Unknown,https://www.google.com/maps/place/Iron+Bridge+Cove/data=!4m10!3m9!1s0x3ba6128840000001:0xf71c283fc9d4aaf3!5m2!4m1!1i2!8m2!3d11.5316446!4d76.1342776!16s%2Fg%2F11j2ydfpg1!19sChIJAQAAQIgSpjsR86rUyT8oHPc?authuser=0&hl=en&rclk=1,http://ironbridgecove.com/,Google Maps
Arayal Resorts,,+91 75608 60015,,4.5,1715,No,https://www.google.com/maps/place/Arayal+Resorts/data=!4m10!3m9!1s0x3ba676c781b37a47:0x1ce664f8a240f9e5!5m2!4m1!1i2!8m2!3d11.646699!4d75.9693261!16s%2Fg%2F1hd_8_h8m!19sChIJR3qzgcd2pjsR5flAovhk5hw?authuser=0&hl=en&rclk=1,http://www.arayalresorts.com/,Google Maps
Zostel Plus Wayanad,,+91 44 4011 5839,,4.6,2164,Unknown,https://www.google.com/maps/place/Zostel+Plus+Wayanad/data=!4m10!3m9!1s0x3ba60d289d146fb5:0x841ea3a82c1c7ec5!5m2!4m1!1i2!8m2!3d11.5521715!4d76.10446!16s%2Fg%2F11h0ms5t8b!19sChIJtW8UnSgNpjsRxX4cLKijHoQ?authuser=0&hl=en&rclk=1,https://www.zostel.com/zostel/wayanad/wayanad-wynh151/,Google Maps
Bay View Suites Vythiri,,+91 79092 27733,,4.7,542,Unknown,https://www.google.com/maps/place/Bay+View+Suites+Vythiri/data=!4m10!3m9!1s0x3ba673c7d7997005:0x3852ea7adedda7d0!5m2!4m1!1i2!8m2!3d11.5592332!4d76.0370827!16s%2Fg%2F11y2jft2cv!19sChIJBXCZ18dzpjsR0Kfd3nrqUjg?authuser=0&hl=en&rclk=1,https://www.bayviewsuites.in/,Google Maps
Vythiri Retreat Resort,,+91 62352 21477,,4.2,384,Unknown,https://www.google.com/maps/place/Vythiri+Retreat+Resort/data=!4m10!3m9!1s0x3ba673646d418843:0x3a1138fefa20c7fd!5m2!4m1!1i2!8m2!3d11.555186!4d76.0595914!16s%2Fg%2F11h_7mwb7z!19sChIJQ4hBbWRzpjsR_ccg-v44ETo?authuser=0&hl=en&rclk=1,https://vythiri-retreat-resort.wheree.com/,Google Maps
"Indeevara Retreat- Vythiri, Eco Friendly Luxury Resort",,+91 90721 00023,,4.5,1546,Unknown,"https://www.google.com/maps/place/Indeevara+Retreat-+Vythiri,+Eco+Friendly+Luxury+Resort/data=!4m10!3m9!1s0x3ba673ecbe20baa7:0x6e65cac3ae55b4fe!5m2!4m1!1i2!8m2!3d11.5576778!4d76.0275663!16s%2Fg%2F11f6f_s6rn!19sChIJp7ogvuxzpjsR_rRVrsPKZW4?authuser=0&hl=en&rclk=1",https://www.stridehotels.com/indeevara-retreat-resort-in-wayanad/,Google Maps
Wayanad brook valley,,+91 90378 04199,,4.6,240,Unknown,https://www.google.com/maps/place/Wayanad+brook+valley/data=!4m10!3m9!1s0x3ba66dcdf4e09da7:0xef798ce4b01ba7a1!5m2!4m1!1i2!8m2!3d11.5338101!4d76.0461097!16s%2Fg%2F11smglr4w8!19sChIJp53g9M1tpjsRoacbsOSMee8?authuser=0&hl=en&rclk=1,http://brookvally.com/,Google Maps
pabis luxurious stay,,+91 94477 77803,,4.7,191,Unknown,https://www.google.com/maps/place/pabis+luxurious+stay/data=!4m10!3m9!1s0x3ba67308bd10829d:0xc337f28b97f5f8bc!5m2!4m1!1i2!8m2!3d11.5526561!4d76.0478684!16s%2Fg%2F11vc84gwlw!19sChIJnYIQvQhzpjsRvPj1l4vyN8M?authuser=0&hl=en&rclk=1,https://www.pabis.in/,Google Maps
Mahout resort,,+91 97784 69990,,4.4,226,Unknown,https://www.google.com/maps/place/Mahout+resort/data=!4m10!3m9!1s0x3ba60dcbf6704f37:0x6f6c8f2948b19398!5m2!4m1!1i2!8m2!3d11.5592593!4d76.0967417!16s%2Fg%2F11l1fpthsk!19sChIJN09w9ssNpjsRmJOxSCmPbG8?authuser=0&hl=en&rclk=1,https://mahoutresort.com/home/,Google Maps
Sterling Ooty - Fern Hill,,+91 79 6979 2006,,4.3,16575,Unknown,https://www.google.com/maps/place/Sterling+Ooty+-+Fern+Hill/data=!4m10!3m9!1s0x3ba8962c1204357f:0xe4b76896a9ff16eb!5m2!4m1!1i2!8m2!3d11.3904091!4d76.6986046!16s%2Fg%2F11b821nfk_!19sChIJfzUEEiyWqDsR6xb_qZZot-Q?authuser=0&hl=en&rclk=1,https://www.sterlingholidays.com//resorts-hotels/ooty-fern-hill/,Google Maps
Accord Highland Ooty,Manikandan,+91 423 245 0021,,4.5,1817,Unknown,https://www.google.com/maps/place/Accord+Highland+Ooty/data=!4m10!3m9!1s0x3ba8bde23b068253:0xa0c4b4497e958cee!5m2!4m1!1i2!8m2!3d11.4181647!4d76.7316355!16s%2Fg%2F11xfpqbp3!19sChIJU4IGO-K9qDsR7oyVfkm0xKA?authuser=0&hl=en&rclk=1,https://www.theaccordhotels.com/highland-ooty/,Google Maps
Silent Valley Farm Resort by VOYE HOMES,,+91 94878 17756,,4.5,1898,Unknown,https://www.google.com/maps/place/Silent+Valley+Farm+Resort+by+VOYE+HOMES/data=!4m10!3m9!1s0x3ba8bdd8de86db63:0x223bca0f69f2f6ac!5m2!4m1!1i2!8m2!3d11.439779!4d76.7158836!16s%2Fg%2F11fkj5bm9t!19sChIJY9uG3ti9qDsRrPbyaQ_KOyI?authuser=0&hl=en&rclk=1,https://voyehomes.com/silent-valley-farm-resort-by-voye-homes-cy,Google Maps
Hotel Lakeview,,+91 423 244 3580,,4.0,8997,Unknown,https://www.google.com/maps/place/Hotel+Lakeview/data=!4m10!3m9!1s0x3ba8bd7cfa6f5039:0x45c816db28929516!5m2!4m1!1i2!8m2!3d11.4041526!4d76.678078!16s%2Fg%2F1vq738my!19sChIJOVBv-ny9qDsRFpWSKNsWyEU?authuser=0&hl=en&rclk=1,http://www.hotellakeview.com/,Google Maps
Fortune Retreats,,+91 423 244 0907,,4.1,2286,Unknown,https://www.google.com/maps/place/Fortune+Retreats/data=!4m10!3m9!1s0x3ba8bdf81989abe7:0xa4568173e0a39bad!5m2!4m1!1i2!8m2!3d11.4030894!4d76.722706!16s%2Fg%2F11b6dp8lj4!19sChIJ56uJGfi9qDsRrZuj4HOBVqQ?authuser=0&hl=en&rclk=1,http://www.fortuneooty.com/,Google Maps
Tulips valleyview Resort,,+91 423 246 6666,,3.3,2227,Unknown,https://www.google.com/maps/place/Tulips+valleyview+Resort/data=!4m10!3m9!1s0x3ba89611a1a8915f:0x71b17acee1b503cb!5m2!4m1!1i2!8m2!3d11.3871344!4d76.7196115!16s%2Fg%2F11c58bf8d5!19sChIJX5GooRGWqDsRywO14c56sXE?authuser=0&hl=en&rclk=1,http://www.tulipsooty.com/,Google Maps
Tulips Village Resorts,,+91 81100 81106,,3.6,1386,Unknown,https://www.google.com/maps/place/Tulips+Village+Resorts/data=!4m10!3m9!1s0x3ba897e5f1e0f173:0x497e1a8b877d47ae!5m2!4m1!1i2!8m2!3d11.3898315!4d76.7184577!16s%2Fg%2F11v6cj38yw!19sChIJc_Hg8eWXqDsRrkd9h4safkk?authuser=0&hl=en&rclk=1,https://tulips-village-resorts.hotelsintamilnadu.com/en/,Google Maps
Tulips elkhill resort,,+91 423 245 5555,,3.4,3479,No,https://www.google.com/maps/place/Tulips+elkhill+resort/data=!4m10!3m9!1s0x3ba8bd88ffffffff:0xe66d221b4e742063!5m2!4m1!1i2!8m2!3d11.3967801!4d76.7024331!16s%2Fg%2F11g028ws3w!19sChIJ_____4i9qDsRYyB0ThsibeY?authuser=0&hl=en&rclk=1,https://tulips-elkhill-resorts.hotelsintamilnadu.com/en/,Google Maps
Aventura Fern Hill,,+91 89734 12345,,3.8,1032,Unknown,https://www.google.com/maps/place/Aventura+Fern+Hill/data=!4m10!3m9!1s0x3ba896300fad2909:0xe7e54fd24666fd0d!5m2!4m1!1i2!8m2!3d11.38923!4d76.698481!16s%2Fg%2F11cn2z7m0s!19sChIJCSmtDzCWqDsRDf1mRtJP5ec?authuser=0&hl=en&rclk=1,http://www.aventura.in/,Google Maps
Mountain Retreat Ooty by Hill Country,,+91 423 244 1204,,4.1,936,Unknown,https://www.google.com/maps/place/Mountain+Retreat+Ooty+by+Hill+Country/data=!4m10!3m9!1s0x3ba8963855555555:0x59785d3e76f2348d!5m2!4m1!1i2!8m2!3d11.3863789!4d76.7156319!16s%2Fg%2F1thz02_1!19sChIJVVVVVTiWqDsRjTTydj5deFk?authuser=0&hl=en&rclk=1,https://www.hillcountry.co.in/mountain-retreat-ooty-resort/,Google Maps
Sterling Ooty Elk Hill,,+91 79 6979 2007,,4.6,14083,Unknown,https://www.google.com/maps/place/Sterling+Ooty+Elk+Hill/data=!4m10!3m9!1s0x3ba8962ff98259d5:0x1bc6e293ded5b69b!5m2!4m1!1i2!8m2!3d11.3966165!4d76.7017857!16s%2Fg%2F1tvgsscn!19sChIJ1VmC-S-WqDsRm7bV3pPixhs?authuser=0&hl=en&rclk=1,https://www.sterlingholidays.com//resorts-hotels/ooty-elk-hill/,Google Maps
Hotel Mayura Sudarshan,,+91 89706 50052,,4.2,1992,Unknown,https://www.google.com/maps/place/Hotel+Mayura+Sudarshan/data=!4m10!3m9!1s0x3ba8962e55555555:0x3aebdfc9712f2db7!5m2!4m1!1i2!8m2!3d11.401976!4d76.6834528!16s%2Fg%2F11b7lnc26r!19sChIJVVVVVS6WqDsRty0vccnf6zo?authuser=0&hl=en&rclk=1,http://www.kstdc.co/,Google Maps
Mountain Trails Ooty,,+91 91595 36123,,4.1,1646,Unknown,https://www.google.com/maps/place/Mountain+Trails+Ooty/data=!4m10!3m9!1s0x3ba8bf4c0701d295:0xeb213f7245665d8b!5m2!4m1!1i2!8m2!3d11.4057092!4d76.755819!16s%2Fg%2F11fk0k7gfn!19sChIJldIBB0y_qDsRi11mRXI_Ies?authuser=0&hl=en&rclk=1,http://mountaintrailsresortooty.com/,Google Maps
King's Cliff,,+91 94870 00222,,4.4,3344,Unknown,https://www.google.com/maps/place/King%27s+Cliff/data=!4m10!3m9!1s0x3ba8bd753eebb4ed:0x9323995ed0173f1c!5m2!4m1!1i2!8m2!3d11.4200402!4d76.6981951!16s%2Fg%2F1tf062z9!19sChIJ7bTrPnW9qDsRHD8X0F6ZI5M?authuser=0&hl=en&rclk=1,https://www.littlearth.in/kings-cliff/,Google Maps
Coastal Grand Space 4 Resorts,,+91 94428 80678,,3.9,1113,No,https://www.google.com/maps/place/Coastal+Grand+Space+4+Resorts/data=!4m10!3m9!1s0x3ba897d5a3dbf95d:0xf16c356256aae9de!5m2!4m1!1i2!8m2!3d11.3988861!4d76.6841715!16s%2Fg%2F1trxc3yn!19sChIJXfnbo9WXqDsR3umqVmI1bPE?authuser=0&hl=en&rclk=1,https://www.space4resorts.com/,Google Maps
Mango Hill Shola Ooty,,+91 85858 54615,,4.5,3353,Unknown,https://www.google.com/maps/place/Mango+Hill+Shola+Ooty/data=!4m10!3m9!1s0x3ba8bdd2867982c1:0x78ab670e1e76f9b7!5m2!4m1!1i2!8m2!3d11.4008125!4d76.6757826!16s%2Fg%2F11y49wndf_!19sChIJwYJ5htK9qDsRt_l2Hg5nq3g?authuser=0&hl=en&rclk=1,https://www.mangohillhotels.com/shola-ooty/,Google Maps
Deccan Park Resort,,+91 423 244 4547,,4.0,1894,Unknown,https://www.google.com/maps/place/Deccan+Park+Resort/data=!4m10!3m9!1s0x3ba897df93b4fbb3:0x6c0374cdf2e1ff84!5m2!4m1!1i2!8m2!3d11.3996614!4d76.6661992!16s%2Fg%2F1trrbmpd!19sChIJs_u0k9-XqDsRhP_h8s10A2w?authuser=0&hl=en&rclk=1,https://deccan-park.hotelsintamilnadu.com/en/,Google Maps
The Byke Select - Sunshine Grand | (Pan India Pure Veg Hotel Chain),,+91 75061 11728,,4.7,9312,Unknown,https://www.google.com/maps/place/The+Byke+Select+-+Sunshine+Grand+%7C+%28Pan+India+Pure+Veg+Hotel+Chain%29/data=!4m10!3m9!1s0x3ba8950eac173543:0x5b2a07da1cb645ea!5m2!4m1!1i2!8m2!3d11.406274!4d76.7153896!16s%2Fg%2F11pb9hc73d!19sChIJQzUXrA6VqDsR6kW2HNoHKls?authuser=0&hl=en&rclk=1,https://thebyke.com/hotels-in-ooty/the_byke_sunshine_grand,Google Maps
"Club Mahindra Derby Green, Ooty",,+91 92288 18055,"29-49, Baikey Road, off Ettines Road, near Ooty",4.2,4821,Unknown,"https://www.google.com/maps/place/Club+Mahindra+Derby+Green,+Ooty/data=!4m7!3m6!1s0x3ba8bd8785a257d7:0xb24e30ade98da2a3!8m2!3d11.401685!4d76.697751!16s%2Fg%2F11b6_n0lbf!19sChIJ11eihYe9qDsRo6KN6a0wTrI?authuser=0&hl=en&rclk=1",https://www.clubmahindra.com/our-resorts/club-mahindra-derby-green-ooty-resort-in-tamil-nadu?utm_source=google&utm_medium=maps&utm_campaign=Club-Mahindra-Resorts-Derby-Green-Ooty-Tamil-Nadu&campaign=2210WebRegular&refid=LTR-organic-google-maps-Club-Mahindra-Resort-Dreby-Green-Ooty-Tamil-Nadu,Google Maps
Palve Sugavasam,,+91 75983 93377,Bishop Down Road,4.0,1138,Unknown,https://www.google.com/maps/place/Palve+Sugavasam/data=!4m7!3m6!1s0x3ba896258e0e8ca1:0x643356868e17c249!8m2!3d11.3944232!4d76.699345!16s%2Fg%2F1hcb0mm6v!19sChIJoYwOjiWWqDsRScIXjoZWM2Q?authuser=0&hl=en&rclk=1,https://lemeadowsserenity.com/,Google Maps
Gem Park Ooty,,+91 423 244 1761,Sheddon Rd,4.4,4601,Unknown,https://www.google.com/maps/place/Gem+Park+Ooty/data=!4m7!3m6!1s0x3ba8bd94575a99f1:0x38643305adc04077!8m2!3d11.4205947!4d76.7041067!16s%2Fg%2F1tfz8mk6!19sChIJ8ZlaV5S9qDsRd0DArQUzZDg?authuser=0&hl=en&rclk=1,http://www.gemparkooty.com/,Google Maps
Berry Hills Resort,,+91 97877 05678,"Arani house area Berry Hills Area, 333, above Arni House Road",3.8,886,No,https://www.google.com/maps/place/Berry+Hills+Resort/data=!4m7!3m6!1s0x3ba8bdf036fa2ea1:0x6d53c688e33801f1!8m2!3d11.4115958!4d76.7188132!16s%2Fg%2F11gz65gcg!19sChIJoS76NvC9qDsR8QE444jGU20?authuser=0&hl=en&rclk=1,https://www.berryhills.in/,Google Maps
Virgin Valley Leisure Resort,,+91 91598 59598,Fern Hills,4.5,205,Unknown,https://www.google.com/maps/place/Virgin+Valley+Leisure+Resort/data=!4m7!3m6!1s0x3ba89723b1e8364b:0x8c291c94430e1846!8m2!3d11.4005279!4d76.6861028!16s%2Fg%2F11wxbz5f3_!19sChIJSzbosSOXqDsRRhgOQ5QcKYw?authuser=0&hl=en&rclk=1,http://www.virginvalleyresort.com/,Google Maps
Kanavu Valley View Resort,,+91 96459 36006,"Valley View 6/14A5, 6/14A6, Medu",4.5,341,Unknown,https://www.google.com/maps/place/Kanavu+Valley+View+Resort/data=!4m7!3m6!1s0x3ba89710534fe789:0x513124244c638b7d!8m2!3d11.3858774!4d76.720068!16s%2Fg%2F11vrrqt7hh!19sChIJiedPUxCXqDsRfYtjTCQkMVE?authuser=0&hl=en&rclk=1,http://kanavuvalleyview.com/,Google Maps
LA MONTANA BY TGI,,+91 1800 258 3100,"No.278-A1 ,Valley View, Lovedale Post, Grand Duff Road",4.3,3216,No,https://www.google.com/maps/place/LA+MONTANA+BY+TGI/data=!4m7!3m6!1s0x3ba89638ffffffd9:0xba63ee7f36967753!8m2!3d11.3863655!4d76.7171562!16s%2Fg%2F1tn4wlxn!19sChIJ2f___ziWqDsRU3eWNn_uY7o?authuser=0&hl=en&rclk=1,https://www.tgihotels.com/la-montana-ooty/,Google Maps
"Lazo Silver Lake Resort , Ooty",,+91 89258 29957,"252, Woodcock Rd",4.4,961,Unknown,"https://www.google.com/maps/place/Lazo+Silver+Lake+Resort+,+Ooty/data=!4m7!3m6!1s0x3ba8bde4639ba845:0x30501c1d5dd617e3!8m2!3d11.4094464!4d76.6905385!16s%2Fg%2F11wh6ds1qs!19sChIJRaibY-S9qDsR4xfWXR0cUDA?authuser=0&hl=en&rclk=1",https://lazoresorts.com/resort/lazo-silver-lake/,Google Maps
SUNSET VALLEY HOLIDAY INN,,+91 97516 38143,"222 B, near Vinayagar Temple",4.7,874,Unknown,https://www.google.com/maps/place/SUNSET+VALLEY+HOLIDAY+INN/data=!4m7!3m6!1s0x3ba8bde58a41ade5:0x377c98858f776d88!8m2!3d11.4172536!4d76.7221622!16s%2Fg%2F11dfjbn3fn!19sChIJ5a1BiuW9qDsRiG13j4WYfDc?authuser=0&hl=en&rclk=1,https://sunset-valley-holiday-inn.hotelsintamilnadu.com/en/,Google Maps
Sabol Holiday Resorts,,+91 98428 28000,"164, Connemara Road, Pudumund",3.5,826,Unknown,https://www.google.com/maps/place/Sabol+Holiday+Resorts/data=!4m7!3m6!1s0x3ba8bdbe6aaeb26b:0x8bba264975eb235c!8m2!3d11.4351926!4d76.7011428!16s%2Fg%2F1tfjjkl9!19sChIJa7Kuar69qDsRXCPrdUkmuos?authuser=0&hl=en&rclk=1,http://www.sabolholidays.com/,Google Maps
BLOSSOM SPRING VILLA,,+91 88702 01555,"Blossom spring villa, 281, valley view road, near Shiva linga temple",4.3,61,Unknown,https://www.google.com/maps/place/BLOSSOM+SPRING+VILLA/data=!4m7!3m6!1s0x3ba897725d38a1ab:0x1a061b42530791e9!8m2!3d11.3893821!4d76.7185757!16s%2Fg%2F11w9y8sg6v!19sChIJq6E4XXKXqDsR6ZEHU0IbBho?authuser=0&hl=en&rclk=1,http://blossomspringvilla.com/,Google Maps
BRITISH CLIFF CLUB RESORT,,+91 99424 44833,Mount Pleasant Rd,3.9,503,Unknown,https://www.google.com/maps/place/BRITISH+CLIFF+CLUB+RESORT/data=!4m7!3m6!1s0x3ba8bd84cd9191cd:0xd6f8b8f6568bce9d!8m2!3d11.3989987!4d76.7040769!16s%2Fg%2F1tgnvnm_!19sChIJzZGRzYS9qDsRnc6LVva4-NY?authuser=0&hl=en&rclk=1,https://britishcliffclubresort.chobs.in/,Google Maps
Magic Mist Resort - A Boutique Resort at Ooty Center,,+91 85250 10103,"Coonoor main road-Coimbatore High way -, Sai nagar-,Valley view area",3.9,499,Unknown,https://www.google.com/maps/place/Magic+Mist+Resort+-+A+Boutique+Resort+at+Ooty+Center/data=!4m7!3m6!1s0x3ba8961a323c18a7:0xe06de663a909fa58!8m2!3d11.3931495!4d76.7171444!16s%2Fg%2F11c6cyyq2j!19sChIJpxg8MhqWqDsRWPoJqWPmbeA?authuser=0&hl=en&rclk=1,http://www.magicmistresort.in/,Google Maps
Vista Suites Doddabetta By Bestinn Leisure Resort Ooty,,+91 73562 72221,"doddabetta, Kotagiri Rd",4.5,666,Unknown,https://www.google.com/maps/place/Vista+Suites+Doddabetta+By+Bestinn+Leisure+Resort+Ooty/data=!4m7!3m6!1s0x3ba8bd2805cbadfb:0xaaae053b4965522e!8m2!3d11.4175017!4d76.729788!16s%2Fg%2F11ks2n2mpg!19sChIJ-63LBSi9qDsRLlJlSTsFrqo?authuser=0&hl=en&rclk=1,https://bestinnleisure.com/Home/HotelDetails?hotelId=17,Google Maps
YWCA ANANDAGIRI HOLIDAY HOME OOTY,,+91 423 244 4262,,4.0,926,Unknown,https://www.google.com/maps/place/YWCA+ANANDAGIRI+HOLIDAY+HOME+OOTY/data=!4m10!3m9!1s0x3ba8bd89bfc520bb:0x95d67fcbe3bd5773!5m2!4m1!1i2!8m2!3d11.4025783!4d76.7029666!16s%2Fg%2F1t_wmssd!19sChIJuyDFv4m9qDsRc1e948t_1pU?authuser=0&hl=en&rclk=1,https://www.ywcaagooty.com/,Google Maps
